unique_id,BuildNET ID,association_badges,State,Photo,District,Category,Sub Category,Name,Website,phone_number,Address,Location,Area,Pin Code,Rating Count,Review,Map Link,TAGS,PRODUCTS ,Email Id,PlusCode,latitude,latitude,Instagram Profile,Facebook Profile,Linkedin Profile,Twitter Profile,Images Folder
,,,,,,,,S M Industries Concrete Pipes,,Edayar,Binanipuram Rd,http://www.smspunpipes.com/,4.3,https://lh5.googleusercontent.com/p/AF1QipN7QqsmdDDrIQgwjigggyaVa_4Zw57yuiLPsZqG,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080e5cf8d15703:0x519d3f470d61eb8e!8m2!3d10.0817987!4d76.3092514!16s%2Fg%2F1tgg8d5l?entry=ttu,,,,,,,,,,,
,,,,,,,,Malabar Bricks & Cement Bricks,,"Aluva, Kerala 683580","Vadakkumbhagom, West Kanjoor",,4.6,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b08095b899dbcdd:0x8162bc33c2f8ccb2!8m2!3d10.145932!4d76.4244916!16s%2Fg%2F11j12fzmzt?entry=ttu,,,,,,,,,,,
,,,,,,,,Sreenarayan Cement Bricks,,chirakkakode - kachithode Rd,"vellanikkara p o,chirakkakode",,5,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7e56455022da3:0x7d17f23090bc82b9!8m2!3d10.5610175!4d76.2835337!16s%2Fg%2F11y22v1swk?entry=ttu,,,,,,,,,,,
,,,,,,,,Indian Steel Centre - ACC,,KVK Building,No 2/161B,https://dealers-nearme.acclimited.com/indian-steel-centre-acc-cement-manufacturer-pavaratty-thrissur-259013/Home?utm_source=locator&utm_medium=googleplaces,5,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba793616385e487:0xf3b6bea56f06f607!8m2!3d10.5684614!4d76.0589533!16s%2Fg%2F11vm7jkqyf?entry=ttu,,,,,,,,,,,
,,,,,,,,Steel Port | King Cements,,North,Builder Bazaar Building Steel Port & King Cements Kottayilkovilakam Rd Chendamangalam,,4.8,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b081104282de1f7:0xbf4b3639664ce61a!8m2!3d10.1703878!4d76.2443087!16s%2Fg%2F11hlk66pyp?entry=ttu,,,,,,,,,,,
,,,,,,,,Totale Global Private Limited,,"No. 3/53, Choornikkara Panchayath",NR Power House,https://www.totaleref.com/,5,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080f5016cd359d:0x751ee880850fe6ff!8m2!3d10.0946591!4d76.359222!16s%2Fg%2F11lrp7dzwp?entry=ttu,,,,,,,,,,,
,,,,,,,,DEVASSY & COMPANY,,"Ernakulam, Kerala 682301","Kannankulangara, Thrippunithura",http://www.devassyandcompany.com/,4.2,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b08737a132ead43:0xbad826b0eb2a2f08!8m2!3d9.939386!4d76.3530788!16s%2Fg%2F124ychmp9?entry=ttu,,,,,,,,,,,
,,,,,,,,Kavalakat Agencies,,"TB Rd, Sakthan Thampuran Nagar, Veliyannur",KAVALAKAT,http://www.kavalakat.com/,4.5,https://lh5.googleusercontent.com/p/AF1QipM-FTfJhnorLEk0VDgJ03RwtSKAQcMdTHVDlRmT,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7ee36ef4b256d:0x9af36b6f91bda239!8m2!3d10.514212!4d76.216846!16s%2Fg%2F11bcd_x82m?entry=ttu,,,,,,,,,,,
,,,,,,,,PT Cement Bricks,,"Kollapuzha, Thattakuzha",Thodupuzha,,5,https://lh5.googleusercontent.com/p/AF1QipMb9R4iKi9lJdBzvKCT0Ajt-oCGZ56oTlzN_SOL,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07c712b8716411:0x659a68cce8918bfe!8m2!3d9.8913013!4d76.8070767!16s%2Fg%2F11tgdb57td?entry=ttu,,,,,,,,,,,
,,,,,,,,Beston Interlock Bricks - Mudbricks & Cement bricks,,"Ernakulam, Kerala 683578","Opp Kurupaneyam Chapel, Poickattussery, Chengamanad P.O",,4.7,https://lh5.googleusercontent.com/p/AF1QipNSc8W2TOUEX6FHL9r3WEKKb_QBS-069Vn6Kk7g,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b0805135589266b:0xb213d1cde6c8f81f!8m2!3d10.1591403!4d76.3482829!16s%2Fg%2F11j6s1j8j7?entry=ttu,,,,,,,,,,,
,,,,,,,,Arangassery cement products tholur,,India,"Tholur, Parappur, Kerala 680552",,3.8,https://lh5.googleusercontent.com/p/AF1QipMZZTStyP3SaxXQJMZWrcXIS0HSbpzsbs9K_rQ,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7ede4b49c31e1:0xa38f4107c84672e0!8m2!3d10.5756791!4d76.1256128!16s%2Fg%2F11qnjcps1z?entry=ttu,,,,,,,,,,,
,,,,,,,,K.K.Steel and Cement.,,"Seaport - Airport Rd, Thuthiyoor, Chittethukara",X9X2+C44,,4.8,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080c97dc084a11:0xc96020053be245eb!8m2!3d9.9985169!4d76.3503264!16s%2Fg%2F1tdj_08f?entry=ttu,,,,,,,,,,,
,,,,,,,,SREE DURGA CEMENT WORKS,,Karayamparambu,"Koduserry, Vattapparambu, P.O",,4.5,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080696ae906b1d:0x183aa59584f1602f!8m2!3d10.212894!4d76.380601!16s%2Fg%2F1q5bmtl4c?entry=ttu,,,,,,,,,,,
,,,,,,,,"M. M Cement Bricks, Saralipathi",,Saralipathi,JRPV+8MF,,4.7,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba83fb6be33e167:0xc543454d2d5e876f!8m2!3d10.6358125!4d76.8441719!16s%2Fg%2F11gngg262z?entry=ttu,,,,,,,,,,,
,,,,,,,,Aone cement Bricks( Dalmia),,"Chalakudy, Kerala 680721","Kerala, Near parappuram Bus stop ,Elinjipra",,5,https://lh5.googleusercontent.com/p/AF1QipN7IJNdOSmaBr157szqDfOC_NhRP8G2tDhMPnHi,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b08036626ec4b19:0x45205139cbcb56f8!8m2!3d10.3184846!4d76.3573206!16s%2Fg%2F11pkfhcg8z?entry=ttu,,,,,,,,,,,
,,,,,,,,Tharakan Agencies - ACC,,Koonamoochi,No V/349,https://dealers-nearme.acclimited.com/tharakan-agencies-acc-cement-manufacturer-koonamoochi-thrissur-265335/Home?utm_source=locator&utm_medium=googleplaces,4.4,https://lh5.googleusercontent.com/p/AF1QipOMdYQr8yckpDjGhfY9f1u_M_ciogBOHLR991Xs,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7ebd9ba3bba8b:0x240e5f20b71b7286!8m2!3d10.613931!4d76.086605!16s%2Fg%2F11kk8_mm_z?entry=ttu,,,,,,,,,,,
,,,,,,,,Dalmia Cement,,"1st Block, Nehru Nagar, Kuriachira",G63G+5MM,http://www.dalmiacement.com/,,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7efd36e9d1aeb:0xceae25636066f1a0!8m2!3d10.502965!4d76.226675!16s%2Fg%2F11b7rtnp_l?entry=ttu,,,,,,,,,,,
,,,,,,,,new periyar cement products,,"Malayattoor, Kerala 683589",ilithode,,,https://lh5.googleusercontent.com/p/AF1QipPeI06OcXlTthvGO8R9oxzTRBuD72AkO-lFaMni,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07fdcbee4d961d:0x6758be32eb68f81e!8m2!3d10.2009103!4d76.5213817!16s%2Fg%2F11vx9xcdk4?entry=ttu,,,,,,,,,,,
,,,,,,,,Ferow ciment slab wall work,,Amala - Varadiyam Rd,Kundukulam anganavaadi,,,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7ed227bc6bc6d:0xd17419b5f8ca47e5!8m2!3d10.5652257!4d76.1604832!16s%2Fg%2F11mdpy23nj?entry=ttu,,,,,,,,,,,
,,,,,,,,ATC TRADING COMPANY,,"Pala, Kerala 686574",KANATTUPARA,,5,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07cfedcaa2c20d:0x732c3bd062b9e803!8m2!3d9.7299356!4d76.6929858!16s%2Fg%2F11sxzxj5zh?entry=ttu,,,,,,,,,,,
,,,,,,,,BUILDERS HUB,,"Thalikulam, Kerala 680569",Puthenthodu,https://wa.me/c/919072958686,5,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7f37e37b07045:0x9adb0cf31a52eb71!8m2!3d10.4314365!4d76.0993619!16s%2Fg%2F11sy_s5kh2?entry=ttu,,,,,,,,,,,
,,,,,,,,periyar cement products,,"Ezhupunna, Kerala 688535",opposite near Moham host,,,https://lh5.googleusercontent.com/p/AF1QipNLjhh36XxCbZuJedbLEVHVbnst2AXapLrWDbus,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b08715a61bc6d7f:0x52a58395c1269d4b!8m2!3d9.8121809!4d76.313959!16s%2Fg%2F11vq8h6xgn?entry=ttu,,,,,,,,,,,
,,,,,,,,SN Cement Bricks,,"Peruva, Kerala 686610",Santhipuram - Elanji Rd,,5,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07d9a51670da51:0x43c86f56724c9896!8m2!3d9.8227807!4d76.5096777!16s%2Fg%2F11yhnchjkx?entry=ttu,,,,,,,,,,,
,,,,,,,,Kaithavalapil Agencies,,"near Vayalar School, Vayalar",P88Q+M3M,,,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b087b8b00000001:0x1c371b0d804a424d!8m2!3d9.7167037!4d76.3376786!16s%2Fg%2F11yh20mc8t?entry=ttu,,,,,,,,,,,
,,,,,,,,"Gaylord Steels And Cements | Tata Tiscon, Ultratech, ACC, Dalmia",,Angamaly South,Kochi - Salem Hwy,http://gaylordsanitaries.com/,4.9,https://lh5.googleusercontent.com/p/AF1QipMUG4XfSavS7GJMFMDBF8QfOd8NAzXxePuSekbB,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b08066664be51a9:0xfdbedef8af782a94!8m2!3d10.173402!4d76.3743344!16s%2Fg%2F11bw410m7r?entry=ttu,,,,,,,,,,,
,,,,,,,,SAJCO INDUSTRIES,,"Kurichy, Kerala 686532",KURICHY P.O,http://sajcoindustries.com/,3.9,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b0629c0b8962d91:0xfcb2992a9b925ffc!8m2!3d9.5013993!4d76.523104!16s%2Fg%2F11grpqmzzv?entry=ttu,,,,,,,,,,,
,,,,,,,,ECS| Thekkady trading Company P Ltd,,"JUNCTION, Changanassery - Vazhoor Rd","XI/616A, MYLADY",,4.6,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b0631eb31e5f2a3:0x49a9379a4150f0c8!8m2!3d9.5343594!4d76.6643788!16s%2Fg%2F1hhhvdwwj?entry=ttu,,,,,,,,,,,
,,,,,,,,Solid Land Cement Bricks,,near Sajeev Memorial Club,Nadukuriz,,5,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b0875c293839f45:0x3a03bab96a4aafc0!8m2!3d9.9479267!4d76.4252939!16s%2Fg%2F11kpt5dcjr?entry=ttu,,,,,,,,,,,
,,,,,,,,Enchiparambil Cement Products,,"po, Parampuzha",mosco junction,,,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b062dc9268fcf59:0xb23fb74f1c6a44a8!8m2!3d9.6154996!4d76.5627045!16s%2Fg%2F11m_jl8vyl?entry=ttu,,,,,,,,,,,
,,,,,,,,"Punnolikunnel Cement Bricks, Kanjar",,"Kanjar, Kerala 685590",Thodupuzha - Puliyanmala Rd,,5,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07c80a37ba5c77:0x596c5758061d843c!8m2!3d9.8178162!4d76.8073541!16s%2Fg%2F11c5_1p5py?entry=ttu,,,,,,,,,,,
,,,,,,,,"MP Traders - Iron and Steel Shop, TMT Steel Shop, TMT Bar Dealers, Cement Shop, Ready Mix Concrete, Steel Doors and Windows",,"Muvattupuzha, Kerala 686673","Randarkara Rd, Randar, Muvattupuzha, Kerala 686673",,4.8,https://lh5.googleusercontent.com/p/AF1QipPQ1dHwvxDZyx-eYjns3mCfHpPzdgtfjcBta7yt,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07e77e86ae5a51:0xd46f4efd4264d76d!8m2!3d9.9890376!4d76.5895755!16s%2Fg%2F11cn9frqfv?entry=ttu,,,,,,,,,,,
,,,,,,,,Murali Cement Bricks,,Neericode,477H+J62,,5,https://lh5.googleusercontent.com/p/AF1QipNdivh0C8vI0lKP3UDDaw1vcB5pQ5QSdU_UsAv6,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080fd0bd15b3b9:0xb0f3ea1e7b823f82!8m2!3d10.1140059!4d76.2780243!16s%2Fg%2F11dym9b1n3?entry=ttu,,,,,,,,,,,
,,,,,,,,"AYYOOB AND SONS - Chettinad Cement Agency in Mulakuzha, Kerala",,po,Areekkara,https://www.chettinadcement.com/,,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b06239761e4e37f:0x6d1bfbda42023aef!8m2!3d9.3069481!4d76.6239326!16s%2Fg%2F11w443snz1?entry=ttu,,,,,,,,,,,
,,,,,,,,Koodabhagathu Cement Blocks ( കൂടഭാഗത്തു സിമന്റ് ബ്ലോക്ക്സ് ),,"Niranam, Kadapra, Kerala 689104",9G2J+W3F,,5,https://lh5.googleusercontent.com/p/AF1QipM-4WfuZc_5tDLTeUrhgdKpPpofmtF_qaHKJH_y,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b0621d9321f0ccf:0x25e8c4677e4bdd40!8m2!3d9.3524237!4d76.5306102!16s%2Fg%2F11ksnw00w8?entry=ttu,,,,,,,,,,,
,,,,,,,,PVJ Ferro Cement Tanks,,South Chittoor,Vymelil Rd,,5,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080d665c6d62c3:0x9915a5d42865b197!8m2!3d10.0356655!4d76.2802968!16s%2Fg%2F11l8k5k2dy?entry=ttu,,,,,,,,,,,
,,,,,,,,Gaylord Steels & Cements - ACC,,"Poonithura, Maradu",No 11/161,https://dealers-nearme.acclimited.com/gaylord-steels-cements-acc-cement-manufacturer-angamaly-ernakulam-267768/Home?utm_source=locator&utm_medium=googleplaces,,https://lh5.googleusercontent.com/p/AF1QipODYXyvd_fPPkKbAxXN_Obhbon6AJ5cUPY5QyW9,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b08730cf9b60905:0xd7210d604d0c55fd!8m2!3d9.9492521!4d76.3320665!16s%2Fg%2F11v03kh264?entry=ttu,,,,,,,,,,,
,,,,,,,,PBB TRADERS,,"Puthenchira, Kerala 680682",76MR+9X2,,4.3,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b081da11be1fa7d:0xf8a6d9df97c11cd3!8m2!3d10.2833963!4d76.2423827!16s%2Fg%2F11pwr0ckx7?entry=ttu,,,,,,,,,,,
,,,,,,,,"National Agencies - Chettinad Cement Agency in Kuruppampady, Kerala",,"Kuruppampady, Kerala 683548",Aluva - Munnar Rd,https://www.chettinadcement.com/,,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07e3a650fdbcc1:0xfd8d6ece5fa57e62!8m2!3d10.1127892!4d76.5114781!16s%2Fg%2F11w427zgb2?entry=ttu,,,,,,,,,,,
,,,,,,,,Cee Pees Agencies,,"Pala, Kerala 686575",12-mile,https://dev-ceepees-rooftiles.pantheonsite.io/,4.8,https://lh5.googleusercontent.com/p/AF1QipMxWSFlKTc8QJC5HAR_DDbWbvkaH-nOH-sLTNC5,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07cdb373eba8f3:0xd11ef6e56d48bcff!8m2!3d9.6994948!4d76.6850272!16s%2Fg%2F11cn9cf4b6?entry=ttu,,,,,,,,,,,
,,,,,,,,Solid Cement Bricks (Deepak Enterprises),,India,"Karumalloor, Aluva, Kerala 683511",,5,https://lh5.googleusercontent.com/p/AF1QipOzRoc7WhEXsx6p2y1k8btvds5Ebxk9ZDdmIj6x,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080fd3d4be77bf:0xc3fa389c7b4df9e9!8m2!3d10.1262763!4d76.2901433!16s%2Fg%2F11wy4rc13n?entry=ttu,,,,,,,,,,,
,,,,,,,,RAMCO MANNAR GODOWN,,Kerala 689623,8G3R+XRX,,,https://lh5.googleusercontent.com/p/AF1QipOVJoDWMJt6SeGGvKQbF7nhwpg7ZUPLXL3zMxAH,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b0621f3ec4a3fc3:0x51b1053add550955!8m2!3d9.3049906!4d76.5421224!16s%2Fg%2F11h9rh47f5?entry=ttu,,,,,,,,,,,
,,,,,,,,Aswathy Cement Products,,"Monody road, Kodunga St",Ashan padi,,,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7ff003b9f0a0d:0x3707129581141a25!8m2!3d10.3665747!4d76.3966546!16s%2Fg%2F11xf9z49nb?entry=ttu,,,,,,,,,,,
,,,,,,,,K.P.J. Sons,,"East Fort, Kizhakkumpattukara","Near, RC Bishop House Rd",,4.3,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7efb3135dd9a5:0x8dc1dbb3dcb16bc9!8m2!3d10.525355!4d76.2265709!16s%2Fg%2F11btwr8fvq?entry=ttu,,,,,,,,,,,
,,,,,,,,Daksha cement works,,"Cherthala, Kerala 688531",Thanky jn ...near federal bank thanky,,,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b087d1cce67ffef:0x8baf95446729d62f!8m2!3d9.706806!4d76.3166042!16s%2Fg%2F11mvtx8n3z?entry=ttu,,,,,,,,,,,
,,,,,,,,TOPAZ MS CEMENT PRODUCTS,,"Ernakulam, Kerala 683565",2C9F+QQ4,,,https://lh5.googleusercontent.com/p/AF1QipMjfQIutYmWvBYhAZAWOcX1e7zVuxo7PCBLmHwn,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080b6f5f525d11:0xc7ddf692b43fa2fe!8m2!3d10.0193779!4d76.4244616!16s%2Fg%2F11p16m3862?entry=ttu,,,,,,,,,,,
,,,,,,,,Aswathy Pipes,,"PO, Aroor gram panchayat","V7MX+FHC, Development Area",http://www.aswathypipes.com/,4.7,https://lh5.googleusercontent.com/p/AF1QipOlHO6Qtx3TqnCtFW3JghjmmpWDhqhg9sjs96rS,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b08718bc944f575:0x669a2d2363a47718!8m2!3d9.8837329!4d76.2987931!16s%2Fg%2F11gfhd183h?entry=ttu,,,,,,,,,,,
,,,,,,,,"Keekkattil Agencies - Chettinad Cement Agency in Chengannur, Kerala",,"Pathanamthitta, Chengannur, Kerala 689645","Vazharmangalam, Kallissery",https://www.chettinadcement.com/,,https://lh5.googleusercontent.com/p/AF1QipPD24FC4-T1bY-72x87xYWzGPndcJugyNhpJfIN,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b0623fc5e3f048b:0x2a9e858ec7d6eb8c!8m2!3d9.3344684!4d76.6180916!16s%2Fg%2F11y5rqkjy6?entry=ttu,,,,,,,,,,,
,,,,,,,,Henco Interlocks & Cement Products,,near Elavallykkavu Temple,North,,5,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba795637d40c5db:0xba924b9ac7ce23a0!8m2!3d10.5797703!4d76.0853896!16s%2Fg%2F11qnq_pl4t?entry=ttu,,,,,,,,,,,
,,,,,,,,ANSON CEMENT BRICKS,,"Murinjakal, Kerala 689693",5VF5+X68,,1,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b066d393668abcf:0x9f75a51b6b89833a!8m2!3d9.1749026!4d76.8580712!16s%2Fg%2F11pklklwh9?entry=ttu,,,,,,,,,,,
,,,,,,,,United Cement Bricks & Tiles,,"Mundoor Industrial Area, Mundur",H5R3+JWC,,,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7eb8d518aac09:0xafb06ab8cd840b5!8m2!3d10.5915524!4d76.1547703!16s%2Fg%2F11xrlrwh4d?entry=ttu,,,,,,,,,,,
,,,,,,,,"CEMENT HOUSE - Chettinad Cement Agency in Nedumkandam, Kerala",,"Nedumkandam, Kerala 685553",near St Sebastian Church,https://www.chettinadcement.com/,,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07a73b5acce3dd:0xaa88ec05393e2445!8m2!3d9.8362609!4d77.1571443!16s%2Fg%2F11w428s107?entry=ttu,,,,,,,,,,,
,,,,,,,,Sidharthan K R - ACC,,"NH 66, Nattika",Ground Floor,https://dealers-nearme.acclimited.com/sidharthan-k-r-acc-cement-manufacturer-thalikulam-thrissur-259026/Home?utm_source=locator&utm_medium=googleplaces,,https://lh5.googleusercontent.com/p/AF1QipMWlbTYXST5RDL1KFRHC-UNQ598mfLcb06W4pmu,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7f3cd5112b8e1:0x10f424066c3c7988!8m2!3d10.4374943!4d76.0966689!16s%2Fg%2F11ssd6c66d?entry=ttu,,,,,,,,,,,
,,,,,,,,Pozzo Materials,,"41 304A, Industrial Estate, South Kalamassery, Kalamassery",Development Plot,http://pozzomaterials.com/,,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080c2855555555:0xae09c3fb0577ad67!8m2!3d10.0499685!4d76.3090881!16s%2Fg%2F11st85y1wg?entry=ttu,,,,,,,,,,,
,,,,,,,,POTTERS FERRO-CEMENT TANKS,,"Chalikkavattom, Vyttila","47/1817-B, Kuzhuveli Temple Rd",http://www.pottersindustries.in/,5,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080d0a7795f6a7:0x935574745a99fac9!8m2!3d9.9801111!4d76.325886!16s%2Fg%2F11ngjqz81_?entry=ttu,,,,,,,,,,,
,,,,,,,,Sreeguruvayurppan Cement Productions,,Chavakkad - Kanjani Rd,MULLASEREY,,,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7933044dcc56b:0x6dc1d1e7dd9912e9!8m2!3d10.5379158!4d76.0838889!16s%2Fg%2F11smhlrcns?entry=ttu,,,,,,,,,,,
,,,,,,,,M Bricks,,"Vettikavungal, Panayampala",opposite Shiva Temple,http://mbricks.in/,4.7,https://lh5.googleusercontent.com/p/AF1QipM6XC2fQlyzWInvXaxdLBc6JDOyBrjZcuq9LVVn,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b062fdaaaaaaaab:0xa0c1d9eeb39e7694!8m2!3d9.4965522!4d76.6424789!16s%2Fg%2F11s7zn_k1p?entry=ttu,,,,,,,,,,,
,,,,,,,,R.S.STORES & HARDWARES - Best cement & steel dealers in Thodupuzha,,Vengalloor,R.S.TOWER,,3.6,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07c3d6f2301847:0x4dc7cd14d71d1883!8m2!3d9.9078302!4d76.7058342!16s%2Fg%2F11ssd66d08?entry=ttu,,,,,,,,,,,
,,,,,,,,"Skyline Concrete Door And Window Frames and Brick , Ferro Slab",,near ganapathical shiva temple,2GPP+8J7,,5,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07e13c548f48e9:0x2580c684ab14efc0!8m2!3d10.0357865!4d76.5365499!16s%2Fg%2F11dx943g9s?entry=ttu,,,,,,,,,,,
,,,,,,,,Diamond Cement,,"Kanjikode, Kerala 678621","Road No. A9, NIDA",http://www.diamondcements.com/,4.5,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba86bd61a203d41:0xeedabe65cdcf49e4!8m2!3d10.783739!4d76.7726185!16s%2Fg%2F11cjklckmx?entry=ttu,,,,,,,,,,,
,,,,,,,,"AKKADAYIL HARDWARES & SANITARIES - Chettinad Cement Agency in Adivad, Kerala",,Pothanicad - Kothamangalam Rd,Canara Bank,https://www.chettinadcement.com/,,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07e9c00ecdc909:0x72a08d735a31ad3f!8m2!3d10.0203828!4d76.663539!16s%2Fg%2F11y627jq69?entry=ttu,,,,,,,,,,,
,,,,,,,,Best Readymix Concrete,,"Angamaly, Kerala 683572","BEST READYMIX CONCRETES, SY NO.240/2-2, 240/2 PULIYANAM P O, PARAKKADAVU",http://www.bestreadymix.com/,3.6,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b0805062ddd4671:0xc48fee6018cb00fc!8m2!3d10.2156457!4d76.3614578!16s%2Fg%2F11tnfnbpzm?entry=ttu,,,,,,,,,,,
,,,,,,,,Cheereth Metals,,Puthenkurish,"PO, Puthencruz Church Road",https://www.asianpaints.com/store-locator.html?utm_source=locator&utm_medium=googleplaces,4.7,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b0875308ae3a31f:0x64e4e9576d513e6a!8m2!3d9.9695423!4d76.4246267!16s%2Fg%2F124yfq125?entry=ttu,,,,,,,,,,,
,,,,,,,,Universal Steel Centre - ACC,,Vadakara,Door No Vp 10/974,https://dealers-nearme.acclimited.com/universal-steel-centre-acc-cement-manufacturer-vadakara-palakkad-267973/Home?utm_source=locator&utm_medium=googleplaces,,https://lh5.googleusercontent.com/p/AF1QipPJzn29eAllzs49oxjAQpOCPyNJCsumbAhJ_tS-,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba80961c39ff3e1:0x967ef1825079cb5c!8m2!3d10.5931783!4d76.4859318!16s%2Fg%2F11stvdb2lr?entry=ttu,,,,,,,,,,,
,,,,,,,,Saint Antony's Tiles Kerala,,Annalloor,Building No. VII/ 30,http://www.sainyantonystiles.com/,3.8,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b0802e6a834f2bf:0xf221d48e5f88174f!8m2!3d10.2862804!4d76.2999686!16s%2Fg%2F11bw1zj7qx?entry=ttu,,,,,,,,,,,
,,,,,,,,JK BRICKS AND TILES INDUSTRY,,India,"Pramadam, Pathanamthitta, Kerala 689646",,3.7,,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b061593620a0a23:0x62f863fb5825d1fe!8m2!3d9.2513125!4d76.7930625!16s%2Fg%2F11fkt7pstc?entry=ttu,,,,,,,,,,,
